scheme_code,aum
140292,0.2032
140293,0.2007999999999999
140294,0.0254
140295,67.6238
140296,145.5937
140297,80.3603
140298,66.41109999999999
140301,0.5920000000000001
140302,0.2231
140303,0.023
140304,0.0102
140305,0.0031
140306,0.0006
140307,0.0663
140308,0.2069
140309,0.0013
140310,0.247
140327,109.145
140328,80.015
140347,455.42550000000006
140348,1.0919
140349,5.8131
140350,0.0014
140351,773.7451
140353,422.3843
140354,1.7916999999999998
140355,2678.0429
140356,17.8398
140381,1504.7539000000002
140382,54.5069
140383,2.0845
140384,109.6391
140437,0.1299
140442,0.1903
140444,14.4236
140446,17.2031
140447,517.0118
140463,0.2203999999999999
140465,0.0689
140486,1.3403999999999998
140487,18.5609
140488,172.9648
140489,11.0638
140504,0.1598
140517,0.5154
140530,0.2545
140603,28.2592
140604,0.0105
140606,0.0002
140607,0.21
140608,0.1407
140609,211.1361
140610,0.0113
140611,0.0005
140612,0.0907
140613,105.5661
140614,0.0924
140615,0.1474
140616,0.2842
140617,0.0034
140618,0.0666
140619,1.0219
140620,467.0531
140769,82.5062
140770,0.6951
140771,32.5395
140772,0.8084
140809,0.9823
140810,0.4128
140811,0.0929
140812,0.0571
140813,0.0839
140814,0.2676
140815,0.2771
140816,0.0695
140817,0.03
140818,0.0864
140819,0.0529
140820,0.0405
140913,0.3472
141060,0.1828
141061,4.5269
141062,0.2026
141063,11.4159
141064,85.32799999999999
141065,0.0375999999999999
141066,25.030900000000003
141067,0.0813
141068,43.4608
141069,1.2963999999999998
141070,31.125300000000003
141071,1.301
141072,5.507999999999999
141139,17.2243
141140,9.8275
141141,1.3224
141142,0.2976
141223,3.3477
141224,5061.2361
141225,28.1529
141226,951.8376
141247,403.6453
141248,33.4312
141249,2.014
141250,8.6123
141375,0.0202
141410,0.5962
141411,1.0794
141414,0.8304
141415,1.0656
141545,1215.1054
141564,1.5545
141565,19.4998
141566,12.2652
141567,0.5004
141586,0.1347
141587,0.1281
141588,7807.7842
141589,0.3208
141590,10.8621
141591,0.2126
141592,0.0633
141593,850.4708999999999
141594,2.6460000000000004
141595,0.5589
141596,3665.8508
141605,10.422
141606,18.7423
141642,314.0191
141643,4.1132
141644,3408.4131
141645,31.4287
141665,2190.4970000000003
141766,486.5661
141767,30.0041
141768,0.5347999999999999
141807,0.787
141808,17.4903
141810,4.1063
141839,417.8105000000001
141840,6.437799999999999
141841,1447.3185
141842,5.6388
141862,28.2562
141875,903.4129
141876,10.1363
141877,1490.6297
141878,8.5716
141921,6.363300000000001
141922,87.07770000000001
141923,967.8012
141924,170.338
141925,2105.1153
141926,13.6966
141927,10362.413
141928,96.1715
141933,1.5011
141934,1.0022
141949,0.1771
141950,14.818499999999998
141951,3.3874
141952,40.6659
141957,11831.5929
141958,0.2537
142035,1197.1394
142036,26.7335
142037,0.3801
142038,66.1678
142107,46.5672
142108,4.1853
142109,3542.384
142110,712.2701
142133,0.2057999999999999
142134,2.6324
142135,6.8619
142136,29.347600000000003
142137,7.9724
142138,27.625
142139,324.0332
142140,1.2167
142151,20.5028
142152,9.2301
142153,1.6342
142154,0.3539
142249,11.0058
142278,29.7198
142279,0.1499
142280,0.9239
142281,1.402
142282,1563.3863
142283,5267.0455
142383,649.4391
142384,40.4487
142386,5.0394
142388,184.2341
142589,410.8249
142640,0.5025999999999999
142641,329.07309999999995
142642,243.9133
142643,0.7548
143077,15.086099999999998
143078,5.199400000000001
143079,0.8139
143080,0.1531
143125,0.0157
143162,91.564
143163,13.2917
143166,1.6787
143167,0.113
143176,237.0331
143177,5.2397
143178,11.7564
143179,0.636
143185,0.1592
143186,0.1263
143189,0.0343
143192,0.1575
143195,0.0779
143197,0.8026000000000001
143198,0.3222
143199,2.0493
143239,340.85720000000003
143240,0.1352
143241,242.6992
143242,0.0552
143247,332.9099
143258,0.0112
143259,2.0343
143260,878.0838
143261,1.801
143262,3.3141000000000003
143263,2.0894
143264,1.9859
143265,0.9781
143266,1.2541
143269,3844.7227
143340,1305.0409
143341,4725.3955
143366,0.851
143367,1.2283
143368,0.1925
143369,0.0182
143464,154.8818
143493,4061.390300000001
143494,6578.1734
143495,1.114
143496,0.935
143497,3.9138
143498,8.0809
143499,5.7953
143500,0.7678
143501,1.2875
143502,0.9148
143507,0.0516
143508,538.8175
143509,0.0362
143510,0.0086
143511,29.6243
143532,0.6575
143534,11.23
143536,746.0101
143537,29.2979
143603,1.7748
143604,0.9533
143606,0.0235
143607,100.8376
143608,0.0484999999999999
143609,0.002
143610,0.0302
143611,0.0108
143612,109.0582
143613,0.0176
143614,9.9041
143615,3.1693
143616,0.0025
143617,0.0256999999999999
143618,0.1293
143619,0.0159
143620,34.592800000000004
143701,0.0911999999999999
143702,2880.4197
143703,1.4179
143704,5459.5604
143705,11.8464
143706,0.9839
143707,1.137
143708,9.0853
143709,0.6025
143710,0.1089
143711,0.7191
143712,9.3779
143783,691.1161
143784,7.794099999999999
143785,2029.6363
143786,27.7506
143787,210.6201
143788,0.3542
143789,1.7071
143790,0.3865999999999999
143791,0.3732
143792,0.4133
143793,38.9974
143794,0.1168
143795,0.1503
143796,0.6677
143797,0.3054
143798,0.3948
143873,3160.3114
143874,3404.3687
143875,42.1602
143876,13.3851
143903,1852.5925
143904,764.645
144171,854.9696
144172,0.386
144173,2866.0561
144174,0.0544
144189,0.0195
144190,0.0068
144191,0.0001
144192,0.001
144193,0.0154
144194,2.7023
144195,0.0331
144196,0.0902
144309,0.0807
144310,100.4245
144311,0.956
144312,41.0584
144313,0.0262
144314,26.9723
144315,2.4413
144316,0.9725
144333,14436.8965
144334,12.6705
144335,2784.9426000000003
144336,127.17
144337,0.1597
144338,0.4072
144339,4945.8318
144340,0.0409
144341,1.025
144342,0.1976
144343,0.2403
144344,0.4487
144345,461.963
144346,0.4828
144393,1348.2914
144394,98.5968
144395,0.8140999999999999
144396,8.4087
144397,2.8349
144398,0.5459
144399,25.9321
144400,4.2788
144401,68.188
144402,0.0817
144403,6.8515
144404,0.0032
144405,0.027
144406,0.015
144461,615.7768
144463,1.7312
144464,0.7269
144465,0.5186
144466,46.8261
144467,0.4818
144475,0.0289
144484,545.4159999999999
144485,4.9462
144486,0.9373
144487,3.5124
144488,0.7253000000000001
144489,0.1177
144490,263.3958
144491,0.7569
144543,6.8636
144546,314.7437
144548,3233.6038
144587,2118.6454
144644,975.3858
144645,0.0143
144646,2322.5896
144647,0.111
144650,0.3071
144651,0.0242
144753,0.3289999999999999
144754,3313.4945
144755,59.3715
144756,0.1585
144757,0.4803
144758,0.7628
144759,2287.9888
144760,3.9944
144761,0.3797
144762,0.7909999999999999
144834,61.2554
144835,384.6048
144837,7.874700000000001
144838,4151.5737
144902,112.2968
144903,1.3428
144905,16.0752
144906,0.0889
144916,23.678600000000003
144947,1611.6744
145034,11792.7043
145035,0.9983
145036,67.6167
145037,20.0469
145038,1.5043
145039,1.5519
145040,5465.895699999999
145041,19.2877
145042,323.8704
145044,0.1939
145050,1768.5719
145051,0.0405
145075,1011.6585
145076,5.4398
145077,5312.760899999999
145078,28.0479
145109,11.836199999999998
145110,3138.2045000000003
145111,31.475
145112,12013.1206
145137,2647.418
145138,7.5212
145139,6686.6886
145140,20.08
145206,3626.8896
145208,6962.444200000001
145287,302.155
145288,0.0787
145289,0.4128
145290,0.0458999999999999
145291,0.0542
145292,0.129
145293,0.0283999999999999
145294,0.3849
145295,868.4184
145296,0.0179
145355,499.3802
145356,9.3295
145357,0.1614
145358,2.8103
145387,4277.165300000001
145389,37.7575
145396,347.0945
145397,2.9160000000000004
145399,114.9209
145400,10.8428
145402,1.5138999999999998
145404,11.6363
145453,11.9744
145454,940.5087
145455,5.971699999999999
145456,2032.0083
145471,354.7684
145472,2.6764
145473,6.7917
145474,0.2307
145481,1998.3147
145482,12.8287
145483,0.2845
145485,0.174
145486,9317.9229
145487,0.0965
145488,0.5666
145489,0.0042
145535,2710.3218
145536,10577.4513
145537,1.2154
145538,0.5249
145539,0.1657
145547,2.7976
145551,2516.757
145552,3504.4622
145589,60.4371
145590,1.1594
145591,0.0007
145592,0.0068
145593,0.0235
145594,0.0207
145595,0.0051
145596,0.0015
145597,0.0023
145598,0.003
145599,11.2346
145600,0.0428
145601,0.0438999999999999
145602,0.0917999999999999
145603,0.6906
145604,0.5752
145605,36.6551
145606,0.0349
145607,0.0637
145608,0.0474
145633,4798.5252
145648,74.28529999999999
145675,10.8685
145676,2.8839
145677,1106.966
145678,744.2106
145693,898.8891
145694,1.8518
145695,978.2859
145696,2.7731
145723,5206.5023
145724,15472.186000000002
145725,7.4716
145801,723.9641
145810,5970.4683
145811,1855.6241
145812,0.5344
145819,7.672999999999999
145820,36.7862
145821,2.0938
145822,0.3743
145823,0.0288
145824,0.3745
145825,0.0683
145826,0.1073
145827,0.0639
145830,0.2652
145833,0.0293
145834,598.6473000000001
145881,97.8463
145890,43.8803
145891,0.0149
145892,0.0302999999999999
145893,0.0662
145894,0.061
145895,220.4806
145896,23907.2123
145897,10898.366000000002
145898,21.1537
145899,69.1639
145946,500.6952
145951,0.0448
145952,87.02629999999999
145953,0.0498
145954,131.499
145963,0.0141
145964,0.1518
145965,0.0093
145966,0.0034999999999999
145967,0.0635
145968,325.6788
145969,0.0516
145970,0.0006
145971,276.04130000000004
145972,0.0697
146007,7464.3115
146009,53.0832
146010,1846.8131
146061,702.7369
146062,2489.256
146063,0.0001
146065,0.2735
146066,0.0192
146070,1560.4881
146075,2943.9702
146127,8219.1078
146128,29.038
146130,4281.0883
146131,26.6332
146138,0.5975
146140,24.764
146141,6948.7726
146142,1931.9845
146183,0.0051
146184,0.0387
146185,0.0031
146186,0.01
146187,350.7821
146188,0.0187999999999999
146189,0.0158
146190,48.0333
146191,642.1827
146192,0.0089
146193,4195.66
146194,23.5338
146196,1132.5136
146197,6.869400000000001
146207,7694.7681
146208,7.5656
146210,9.6749
146212,2.9422
146215,15022.514
146216,2.2093000000000003
146218,0.1692
146220,0.2749
146222,0.1848999999999999
146223,0.3025
146224,0.2242
146226,0.0045
146227,0.5891
146228,0.1225
146229,0.0851
146230,0.2885999999999999
146271,2856.4299
146294,153.8637
146295,1.0578
146296,0.0825
146297,124.3489
146346,1358.552
146347,4.1628
146348,2.0866
146349,316.8707
146376,705.9100999999999
146377,8.4789
146378,1.5146000000000002
146379,220.3697
146380,307.9577
146381,837.9091000000001
146382,4.4209
146383,2.6832
146388,29.9946
146405,0.7273000000000001
146407,59.9743
146408,1.1691
146409,1091.6335
146455,1.2195
146456,274.5043
146457,58.6774
146458,25.5332
146512,1.5586000000000002
146513,563.2302999999999
146514,98.2508
146515,4.7872
146548,3.9167
146549,28.5397
146550,0.4685
146551,693.7617
146574,1.9429
146575,24.6455
146576,1.3444
146577,388.3541
146641,1.8321
146642,1.0637
146643,75.1238
146644,134.071
146675,10487.2276
146676,0.2793
146677,0.4454
146678,2337.5956
146679,0.1373
146680,0.0278
146681,0.1355
146682,4.0388
146695,0.444
146699,0.0006
146701,364.4518
146702,0.0007
146716,10.5817
146717,79.6682
146718,0.4131
146719,0.3571999999999999
146720,1.8434
146721,61.4033
146722,1025.0171
146723,6.7566
146724,0.4314
146725,0.1803
146726,72.8368
146727,13.0182
146769,195.0985
146770,9.0049
146771,3615.449
146772,750.408
146795,474.4687
146797,7.3328
146800,0.012
146927,0.5899
146928,1.9824
146929,102.82
146930,7.725599999999999
146937,0.2276999999999999
146938,17.2528
146939,0.6675
146940,8.1913
146941,13.7871
146942,0.2284
146943,1.773
146944,0.2557999999999999
146949,9.0975
146950,1635.6634
146951,1299.263
146952,107.3351
146957,0.2227
146959,99.2108
146961,0.0291
146963,924.4374
146973,0.017
146974,23.5046
146975,0.0017
146976,27.367800000000003
146977,1246.1549
146980,4752.0351
146997,147.4873
146998,0.0107
147000,0.0025
147002,0.0074
147003,530.6669999999999
147006,0.0076
147095,0.0017
147096,0.0646
147097,35.4065
147098,32.8114
147128,0.0373
147153,24.858600000000003
147154,0.0074
147155,0.0003
147156,0.0005
147157,24.0872
147158,6.021
147159,0.0005
147160,0.0008
147161,0.1159
147162,0.0001
147163,0.0508
147164,0.0132
147183,59.0774
147184,1237.7396
147185,4.3395
147186,0.7604000000000001
147193,761.9835
147194,0.8974
147195,0.0308
147196,796.2997
147197,0.0118
147198,0.0233
147203,5554.392900000001
147204,72.3952
147205,11.2458
147206,1406.8289000000002
147211,0.1376
147212,0.5724
147213,245.7377
147214,375.948
147215,0.0816
147216,0.1103
147247,4.2343
147248,32.4987
147249,0.0369
147250,0.005
147265,0.4572
147266,688.1128
147267,1.6572
147269,2675.4166
147287,3561.6377
147288,0.6418
147289,1.0622
147290,940.5829
147291,0.046
147296,0.0091
147300,0.1016
147301,0.9017
147303,461.9691
147304,1.277
147305,1.5473
147306,367.1351
147307,491.6829
147308,0.0089
147309,0.0013
147310,0.0162
147311,65.4674
147312,0.0493
147313,0.0003
147314,0.0521999999999999
147315,0.0001
147316,0.0131
147345,1497.1446
147346,159.41299999999998
147347,2.9728
147348,21.6525
147371,16.6361
147372,78.9216
147373,0.0263
147376,0.0446
147377,3948.6433
147378,5.284199999999999
147379,31.059
147380,0.0026
147381,0.0194
147382,732.8149000000001
147403,0.0250999999999999
147404,1.642
147405,49.5709
147406,3.4875
147407,689.3527
147408,7.765
147409,142.69629999999998
147410,3.4776
147445,5488.3388
147446,58.4655
147447,1986.5278
147448,7.250199999999999
147449,78.5434
147450,152.3714
147451,0.0001
147452,0.0017
147453,0.0021
147454,3.79
147455,0.005
147456,0.0012
147457,0.0025
147458,0.0005
147459,0.0156
147472,44.0166
147473,519.3530999999999
147475,3.4501
147478,31.1289
147479,12118.5637
147480,59.34
147481,3804.4437
147482,1907.8372
147483,3068.3631
147490,397.8089
147491,0.104
147492,7.1239
147493,1.6922
147494,231.3236
147495,0.6561
147496,42.7101
147498,1.9095
147512,0.0106
147513,0.2016
147514,0.0012
147515,513.3608
147516,0.0007
147517,0.0008
147518,0.0156
147519,359.5967
147530,3051.668
147531,298.9785
147532,0.0681
147533,0.0813
147534,175.48680000000002
147541,29.6217
147542,0.6620999999999999
147543,3.9006
147544,377.3922
147549,0.0017
147550,0.0126
147551,0.0266999999999999
147552,0.0204999999999999
147553,0.0209
147554,0.0163999999999999
147555,0.0083
147556,0.0242
147557,0.0070999999999999
147558,0.0002
147563,0.013
147564,114.1399
147565,25.9008
147566,0.021
147567,19964.859
147568,2313.7064
147569,63.4587
147570,139.8626
147571,0.0962
147572,0.2696
147573,0.1471
147574,0.466
147575,0.5689
147576,0.0862
147577,1.1509
147578,0.502
147579,131.755
147600,45.6824
147605,0.0056999999999999
147606,52.0676
147607,0.0065
147608,0.0002
147609,0.0024
147614,11.0622
147615,0.0443
147616,0.0447
147617,9.1761
147618,45.1527
147619,109.2989
147620,547.1623999999999
147621,593.7443
147622,2450.0781
147623,738.8815
147624,246.9855
147625,2347.8286
147626,482.617
147645,11.896400000000002
147646,0.1398
147647,121.2607
147648,250.6778
147661,1052.9937
147662,2462.7149
147663,8.4222
147664,12.4331
147665,580.0258
147666,1362.3959
147667,5.9731
147668,10.291
147701,8242.1996
147703,43.6142
147704,6445.273499999999
147706,22.367
147707,0.0004
147708,0.0004
147709,0.0013
147710,0.0004
147711,0.0004
147712,0.0003
147713,24.0312
147714,12.6537
147715,0.0004
147716,0.0001
147717,0.0006
147724,2926.1016
147725,3.6693
147727,301.8471
147728,27.2572
147729,0.1173
147730,0.0043
147731,48.5982
147732,0.0026
147733,0.0024
147734,165.2594
147735,2784.542
147736,1335.5184
147737,0.023
147738,0.1151
147739,373.7875
147740,0.0019
147741,0.2278
147742,0.0366999999999999
147748,816.7361999999999
147749,12.1438
147750,81.8962
147751,0.3059
147756,34.4391
147757,126.5612
147758,3.2023
147760,1617.842
147766,2.1365
147767,0.04
147768,1.1549
147769,0.0129
147770,60.2799
147771,0.5759000000000001
147772,165.0455
147773,0.1552
147786,6.2978
147787,363.9732
147788,0.1644
147789,7.875800000000001
147794,597.569
147795,246.9418
147796,259.0657
147797,149.7849
147822,1.3143
147823,660.0073
147824,9.1294
147825,51.8635
147826,23.7613
147827,0.4800999999999999
147828,262.9263
147829,2.8073
147830,5.5102
147831,0.1519
147832,43.4882
147833,0.9151
147834,0.011
147835,0.0093
147836,20.4867
147837,69.8083
147838,0.0069999999999999
147839,0.0066
147840,90.3364
147841,0.8491
147842,13.005
147843,2590.6492000000003
147844,3795.8858
147845,18.5212
147846,1914.6884
147847,20.3175
147849,25029.3802
147854,3030.103
147855,11.5282
147856,8.0401
147857,6231.6707
147878,251.0281
147879,0.0155
147880,0.0793
147881,0.0033
147883,343.881
147884,0.0015
147886,0.0085
147888,0.0825
147889,1737.8439
147890,358.8183
147891,0.0728
147892,0.1549
147893,0.0197
147894,0.0545
147895,0.2985
147896,0.7892
147897,0.0969999999999999
147898,0.7061
147905,0.1343
147906,1094.4535
147907,586.3438
147908,2261.9814
147909,2.0181
147910,0.0689
147911,0.2866
147912,0.0799
147915,112.3695
147916,8.5063
147917,3.1172000000000004
147918,3.0974
147919,1495.7019
147920,1169.9761
147921,607.8606
147928,95.0015
147929,1028.6799
147930,7.0061
147931,0.6959000000000001
147936,34.2
147943,26.3689
147944,10985.4384
147945,30.1609
147946,8900.6548
147947,0.0005
147948,0.0128
147949,0.0764
147951,39.301
147952,0.103
147953,0.0075
148033,132.6044
148034,0.9606
148035,132.5125
148036,0.8929
148050,4318.2687
148051,14.1566
148052,3.6517
148053,533.6691000000001
148063,1811.5926
148064,1675.3149
148071,1516.307
148072,2.8947000000000003
148073,82.7136
148074,0.6442
148157,0.8212
148158,0.1024
148159,63.872600000000006
148160,2.2461
148161,114.3985
148162,25.3892
148163,0.118
148164,0.0726
148173,3877.0644
148351,360.7329
148352,0.4783
148353,140.7039
148354,0.6692
148381,2833.5488
148382,1251.4242
148387,9.7287
148388,0.1671
148389,19.0194
148390,0.136
148397,222.8488
148398,383.4792
148399,304.91740000000004
148400,1172.7632
148401,2585.4182
148402,3.2976
148403,1.7854
148404,515.2446
148405,1646.3455
148406,2.1917
148407,3.2291000000000003
148408,3172.6975
148409,1528.0292000000002
148410,24.6005
148411,96.2999
148412,2.6339
148413,0.143
148414,0.0268
148416,31.5768
148417,0.2202
148418,0.1521
148419,11.8272
148445,13297.0294
148450,3460.5884
148451,0.5988
148452,1172.13
148453,0.8227
148456,1546.8382
148457,2432.2666
148458,13.2189
148459,10122.8004
148460,37.6197
148461,2778.5046
148466,472.0135
148467,83.27959999999999
148468,14.422
148469,0.0441
148470,0.0156
148471,1604.9787
148472,2.6923000000000004
148474,89.61149999999999
148475,0.8467
148481,1106.2588
148482,3.0262
148483,3697.1315
148484,26.6166
148485,857.4173
148486,895.1872
148487,4.5042
148488,12.493900000000002
148489,4296.0988
148490,934.5839
148500,679.4649000000001
148501,1.78
148502,288.48040000000003
148503,1.4643000000000002
148504,2768.6053
148505,127.8529
148507,305.3604
148509,12.9397
148514,7.455900000000001
148515,1.2409
148516,94.0123
148517,1298.1165
148518,586.705
148519,2031.8304
148520,10.7411
148521,24.3807
148529,1033.1925
148530,832.6819
148531,0.5227
148532,0.5922999999999999
148533,0.0773
148534,29.0814
148535,7.7424
148536,0.6079
148537,844.7778
148538,6.4814
148539,73.5458
148540,1.1572
148541,410.757
148542,70.4559
148543,420.5128
148544,0.5442
148546,0.1169999999999999
148549,0.0837
148550,295.8047
148551,0.4008
148555,65.13600000000001
148556,1.3344
148557,101.3507
148558,2.3114
148559,400.5567
148560,169.81759999999997
148561,0.5724
148563,0.941
148564,81.6173
148566,11.0015
148567,457.8778
148569,0.7975
148571,1717.4242000000002
148572,107.6079
148573,1.6983
148574,30.0365
148575,0.416
148576,57.1612
148590,47.6118
148591,607.1667
148592,30.4763
148593,0.2287
148594,1001.6637
148595,421.6481
148596,2.4024
148597,5.534800000000001
148598,56.8934
148599,1.4719
148600,94.4024
148601,0.4147999999999999
148602,741.7122999999999
148603,7.9975
148605,1.0597
148606,51.5669
148608,34.7425
148609,1199.2956
148610,4477.295300000001
148611,69.7907
148612,3.7358
148613,229.3342
148614,290.3869
148615,12.2307
148616,23.185
148617,4011.0322
148618,461.2183
148619,4.0557
148620,153.4598
148621,1833.3321
148622,10.8634
148623,351.8548
148624,3.2213
148631,986.9504
148632,1.306
148633,6.9419
148634,132.9476
148635,546.877
148636,3.3680000000000003
148637,37.2293
148640,0.632
148641,135.9881
148642,85.4624
148643,1.6488
148644,1.3821
148645,32.7897
148646,65.3983
148647,2.166
148649,0.9903
148651,3552.6773
148652,10.6328
148653,12124.4275
148654,35.583
148657,848.8197
148658,30.0697
148659,0.1553999999999999
148660,2.4909
148661,1256.5011
148662,2481.085
148663,1770.3434
148664,1.7681
148665,4.8412
148666,389.2738
148683,362.8742
148684,10.8377
148685,134.495
148686,4.2215
148687,2.4807
148688,16.435299999999998
148689,0.8219
148690,30.5891
148691,11.2895
148692,236.5502
148693,0.9977
148694,6.0228
148695,1474.474
148696,144.5822
148697,3.6877
148698,2644.8299
148699,1657.6966
148700,14.2298
148701,900.7439
148702,4.3617
148703,6412.5173
148704,2034.7114
148705,134.5891
148706,0.0095
148707,0.021
148708,0.017
148709,0.0034
148710,0.0040999999999999
148711,139.6895
148713,0.031
148714,0.0056
148715,0.1657
148716,0.0055
148717,0.0088
148718,0.0931
148719,285.7068
148720,1.711
148721,727.4867999999999
148722,2.8511
148723,514.9012
148724,5.9381
148725,10.9563
148726,1605.9588
148727,50.5272
148728,0.0864
148729,40.1074
148730,0.0291
148731,0.6659999999999999
148732,1208.8323
148733,79.5509
148734,2.1242
148743,166.6559
148744,1.8245
148745,732.1011
148746,4.0464
148747,91.0552
148748,47.6135
148749,34.2273
148750,46.3063
148751,23.3429
148752,0.353
148753,376.7417
148754,1.8194
148755,33.1809
148756,0.251
148757,14.2258
148758,0.1865
148759,6.6763
148760,308.2608
148761,4.3147
148762,812.6409
148763,400.5615
148768,96.9886
148769,0.1651
148770,0.4968999999999999
148771,310.8383
148786,2209.9349
148787,0.2471
148788,0.2128999999999999
148789,3800.8091
148790,1232.805
148791,0.1819
148792,2636.36
148793,1.6643
148798,4878.3706
148799,174.38
148800,247.501
148805,105.2178
148806,2.9732
148807,303.0436
148809,2.4796
148811,62.833400000000005
148812,2.0787
148814,1.6816
148815,182.3861
148821,330.07089999999994
148822,1069.2613
148823,10.3144
148824,1.3628
148833,71.4498
148834,0.0302
148836,0.0175
148837,0.022
148839,0.0079
148841,789.2735
148842,0.0086
148843,0.0040999999999999
148845,0.3104
148846,311.6964
148847,188.6267
148848,0.0432
148854,1.6338
148882,2.2239
148883,233.43060000000003
148884,2526.7524
148885,8.6601
148886,0.315
148887,0.0369
148900,9.7338
148901,4563.5659000000005
148902,5.0126
148903,1050.9042
148906,99.2428
148907,0.0093
148908,0.0004
148909,0.0098999999999999
148910,0.005
148911,0.0019
148912,0.0313
148913,99.2842
148914,0.004
148915,0.0004
148916,0.0016
148917,0.0208
148918,6014.354399999999
148919,17.9535
148920,2.8498
148921,436.5861
148922,5.2685
148923,1022.8037
148924,4.4179
148925,517.8284
148927,3299.1293
148928,1028.0899
148929,1115.7949
148934,20.346400000000003
148943,613.4666000000001
148944,5.390499999999999
148945,1205.2023
148946,8.5926
148947,68.5001
148948,909.3322
148949,13.5447
148951,6.2447
148953,439.5706
148954,228.8822
148955,1.4864
148956,5.4567
148957,143.5733
148958,2491.2871
148959,765.4461
148960,8.851
148961,21.1196
148962,172.18130000000002
148963,1.9641
148964,3.9089
148965,273.6139
148966,66.872
148967,335.7753
148968,1.025
148969,0.6467
148970,0.1168
148971,1.1764
148972,9.6498
148973,327.74160000000006
148974,280.8963
148976,4.269
148978,748.0186
148979,3.3025
148980,24.1866
148981,0.4681
148982,180.05200000000002
148983,0.9522
148984,18.8451
148985,9.8915
148986,1250.4152
148987,3114.9269
148988,51.7144
148989,16417.7591
148990,3315.9208000000003
148991,19.4546
148992,698.9491
148993,152.8758
148994,1.5787
148995,6.2605
148996,70.90390000000001
148997,0.3922
148998,0.6324000000000001
148999,165.1555
149003,89.99
149007,38.3588
149008,1049.8765
149009,0.0148
149010,0.0944
149011,130.0597
149012,44.1674
149013,0.0034999999999999
149014,0.0467
149015,34.3311
149016,0.2322
149017,295.1664
149018,0.0097
149019,142.1859
149020,1327.7723999999998
149021,15.1068
149022,0.1072
149023,0.0052
149024,0.0081999999999999
149025,0.0055
149026,0.0014
149027,0.0210999999999999
149028,0.0006
149029,40.8716
149030,0.0332
149031,0.899
149032,3.3146
149033,0.0128
149034,0.3173999999999999
149035,0.0716
149036,0.1016
149037,0.0715
149038,0.1565
149039,3737.0491
149040,99.4872
149041,23.576
149042,0.1382
149043,89.1399
149044,0.2714999999999999
149045,48.7026
149046,0.0856
149047,0.1564
149048,37.1236
149049,112.1582
149050,0.0295
149051,0.1272
149052,0.0374
149053,0.0733
149054,0.162
149055,0.0148
149056,451.1645
149058,4.0557
149059,142.4318
149060,1.9067
149062,22.0447
149063,0.0146
149064,5.0299000000000005
149065,0.0793
149067,2.6253
149068,2341.4845
149069,10.7419
149071,301.9615
149072,764.165
149073,21.2907
149074,0.0014
149075,0.0042
149076,74.31479999999999
149077,0.0023
149078,0.0012
149079,0.0054
149080,0.0029
149085,113.5771
149086,1.6097
149087,6.6375
149088,1158.9565
149089,8203.4452
149090,2286.1486
149091,179.9418
149092,15.0792
149093,1.7369
149094,913.8048
149095,8.224
149096,29.0877
149097,12.0794
149098,95.5557
149099,0.5726
149100,234.7707
149101,1464.4156
149102,7.7357
149103,0.4696
149104,64.92699999999999
149105,454.4394
149106,527.2034
149107,1121.6295
149112,3125.6419
149113,1.4175
149114,0.672
149115,350.0421
149116,94.9959
149117,198.4621
149118,0.0029
149122,0.0007
149123,0.0953999999999999
149128,0.0958
149129,227.9908
149130,0.0033
149131,10.139
149132,35454.3902
149133,106.4847
149134,4426.1206
149135,28.343400000000003
149136,55.9723
149137,0.0363
149138,0.0026
149139,423.49410000000006
149140,539.7013
149141,18.1886
149142,0.8073
149143,0.0913
149144,0.1367
149145,29.1125
149146,0.3198
149147,383.0293
149156,13.1492
149157,98.4928
149158,745.9894
149159,1.0853
149160,1.202
149165,2.8674
149166,393.2096
149167,991.1438
149168,2.5972000000000004
149169,992.6666
149170,475.2653
149171,279.7159
149172,39.3727
149173,0.299
149174,88.29860000000001
149175,0.1321
149180,965.9939
149181,541.3751
149182,19360.1565
149183,54.4964
149185,3696.9365
149187,12.6215
149188,35.2757
149189,0.0141999999999999
149190,18.1962
149191,0.0332
149194,0.0116999999999999
149195,302.8076
149196,0.1602
149197,11.5908
149218,659.2981
149219,2057.0929
149220,8.3689
149221,16.1488
149228,11.988
149229,0.3486
149230,30.3118
149231,0.3833
149232,129.5218
149233,0.2103
149234,0.0921
149235,14.5365
149240,40.2878
149241,7.3286
149250,230.115
149251,1.2147
149252,19.315
149253,0.3247
149254,112.4633
149255,0.19
149256,33.7053
149257,0.3684
149258,2.5722000000000005
149259,611.0941
149260,0.4865
149261,94.4704
149262,58.4742
149263,4.0063
149264,811.1491000000001
149265,0.0407
149266,2746.0636
149268,17.1756
149269,1.5045
149270,198.5166
149271,0.2601
149277,0.4826
149278,33.1115
149279,291.8354
149280,0.1033999999999999
149281,108.3242
149282,2.133
149283,454.1944
149284,4.4254
149285,54.404300000000006
149286,1091.9755
149287,439.6456
149288,1724.9384
149289,1.6996
149290,195.4282
149291,244.6103
149292,1.2108
149293,190.1022
149294,4.1518
149295,73.3841
149296,1631.3832
149297,1.2772
149298,29.7154
149299,26.5741
149302,7.229400000000001
149303,87.0052
149304,0.8076000000000001
149305,2702.0226
149306,0.1871
149307,25.1278
149308,14.3293
149309,0.0116999999999999
149310,5.8653
149311,9.8082
