Scheme_Code,Date,NAV
151332,2026-04-15,12.3328
151624,2026-04-15,12.2015
151674,2026-04-15,12.3703
151673,2026-04-15,12.2955
151672,2026-04-15,12.2955
151623,2026-04-15,10.0
150972,2026-04-15,12.4314
150970,2026-04-15,12.6037
150971,2026-04-15,12.4314
151448,2026-04-13,12.4372
151221,2026-04-13,10.0
150917,2026-04-13,12.5846
151222,2026-04-13,10.0
151224,2026-04-13,12.4354
151220,2026-04-13,10.0
151223,2026-04-13,10.0
150935,2026-04-13,12.4954
151225,2026-04-13,12.5376
150918,2026-04-13,12.5845
150919,2026-04-13,12.6349
150841,2026-04-13,12.6654
150932,2026-04-13,12.5798
150840,2026-04-13,12.7129
150934,2026-04-13,12.4955
150916,2026-04-13,12.6349
135654,2026-04-10,32.8119
135655,2026-04-10,27.3039
135653,2026-04-10,32.4038
135652,2026-04-10,27.3012
151701,2026-04-09,10.0
150377,2026-04-09,12.8739
151700,2026-04-09,12.3539
150380,2026-04-09,12.8739
150379,2026-04-09,12.9282
150378,2026-04-09,12.9282
151703,2026-04-09,12.317
151702,2026-04-09,10.0
148399,2026-03-31,2424610.7894
148398,2026-03-31,2458145.8233
148397,2026-03-31,1903364.173
149122,2026-03-30,1000.9295
136004,2026-03-30,39.9512
136005,2026-03-30,33.8292
136006,2026-03-30,36.014
136007,2026-03-30,42.7322
148738,2026-03-25,12.3412
148737,2026-03-25,12.3412
148735,2026-03-25,11.9648
148736,2026-03-25,11.9648
143509,2026-03-24,1000.6274
135684,2026-03-23,35.1776
135682,2026-03-23,36.3216
135681,2026-03-23,28.0616
135683,2026-03-23,27.032
120824,2026-03-20,102.6509
104515,2026-03-20,102.6509
119959,2026-02-20,31.1493
119960,2026-02-20,63.7493
102118,2026-02-20,26.9991
101906,2026-02-20,56.3583
119958,2026-02-20,21.6849
101609,2026-02-20,17.5712
150695,2026-02-13,12.5644
150697,2026-02-13,12.6722
150692,2026-02-13,12.6722
150693,2026-02-13,12.6722
150694,2026-02-13,12.5644
150696,2026-02-13,12.5644
148669,2026-02-10,1145.5236
148675,2026-02-10,1131.2276
148670,2026-02-10,1174.8326
148672,2026-02-10,1176.9684
148674,2026-02-10,1133.4978
148667,2026-02-10,1247.8328
148668,2026-02-10,1145.1324
148655,2026-02-10,1308.4465
148656,2026-02-10,1341.765
148681,2026-02-10,1156.0543
148679,2026-02-10,1112.284
148678,2026-02-10,1327.6889
152516,2026-02-04,11.2844
152515,2026-02-04,11.3165
152514,2026-02-04,11.3163
152513,2026-02-04,11.2842
147947,2026-01-29,1000.2841
104706,2026-01-23,32.8802
104707,2026-01-23,89.8495
120078,2026-01-23,37.1649
120079,2026-01-23,101.2359
152959,2025-12-31,10.0
152960,2025-12-31,10.0
152961,2025-12-31,10.8727
152958,2025-12-31,10.9121
148510,2025-12-15,13.5232
148511,2025-12-15,10.0
148513,2025-12-15,10.0
148512,2025-12-15,13.3371
122786,2025-12-01,3683.9299
118404,2025-11-24,10.2659
119535,2025-11-21,34.8417
106412,2025-11-21,34.5942
106411,2025-11-21,10.1229
106413,2025-11-21,10.1229
153237,2025-11-14,10.6682
153234,2025-11-14,10.6539
153236,2025-11-14,10.6682
153235,2025-11-14,10.6539
150605,2025-11-10,12.292
150604,2025-11-10,12.292
150603,2025-11-10,12.3375
150602,2025-11-10,12.3372
149945,2025-10-31,12.3892
149947,2025-10-31,12.303
149949,2025-10-31,12.3027
149950,2025-10-31,12.3889
148628,2025-10-16,13.1906
148629,2025-10-16,10.486
148627,2025-10-16,10.2932
148626,2025-10-16,10.3051
148625,2025-10-16,12.8884
148630,2025-10-16,10.5125
148942,2025-09-30,12.9765
148941,2025-09-30,12.9765
150663,2025-09-30,12.2949
150665,2025-09-30,12.2352
148939,2025-09-30,12.8962
148940,2025-09-30,12.8962
150664,2025-09-30,10.0
150667,2025-09-30,10.0
150400,2025-09-25,10.0
150399,2025-09-25,10.0
150398,2025-09-25,10.0
150397,2025-09-25,10.0
150396,2025-09-25,12.3088
150395,2025-09-25,12.4151
149111,2025-07-31,12.5474
149110,2025-07-31,12.4723
149109,2025-07-31,12.4723
149108,2025-07-31,12.5474
148454,2025-07-18,13.1521
148455,2025-07-18,12.2848
134496,2025-07-11,14.1332
152548,2025-06-30,10.93117019
129438,2025-06-30,0.0
152547,2025-06-30,10.9331021
129439,2025-06-30,0.0
152549,2025-06-30,10.95362814
129440,2025-06-30,0.0
152550,2025-06-30,10.95516969
129441,2025-06-30,0.0
100609,2025-06-27,13.5927
149752,2025-06-27,1210.1093
149737,2025-06-27,1280.5417
100604,2025-06-27,23.6242
149736,2025-06-27,16.0336
119622,2025-06-27,17.9673
119624,2025-06-27,17.7706
119629,2025-06-27,21.8981
145045,2025-06-27,12.6568
145046,2025-06-27,12.6568
119631,2025-06-27,18.5296
119636,2025-06-27,13.6387
119638,2025-06-27,21.4578
119676,2025-06-27,15.6036
100785,2025-06-27,16.9548
149735,2025-06-27,14.9869
149750,2025-06-27,1255.0849
149733,2025-06-27,14.8129
100610,2025-06-27,13.7426
149740,2025-06-27,1147.0639
149742,2025-06-27,1274.1205
149678,2025-06-27,24.9648
149724,2025-06-27,1209.0534
149726,2025-06-27,15.3483
149728,2025-06-27,15.1085
149730,2025-06-27,14.4651
149731,2025-06-27,14.7535
149723,2025-06-27,1155.9153
149747,2025-06-27,1341.6648
112869,2025-06-27,19.2742
112867,2025-06-27,13.4752
145052,2025-06-27,12.7426
149676,2025-06-27,17.116
100788,2025-06-27,17.9561
100787,2025-06-27,17.6302
118326,2025-06-27,21.7644
149744,2025-06-27,1152.6698
145057,2025-06-27,12.7426
149082,2025-06-25,12.5044
149083,2025-06-25,12.4347
149084,2025-06-25,12.4347
149081,2025-06-25,12.5044
149120,2025-06-11,1002.2894
149933,2025-05-19,10.0
149932,2025-05-19,10.0
149930,2025-05-19,10.0
149929,2025-05-19,11.9891
149934,2025-05-19,12.0456
149931,2025-05-19,10.0
153318,2025-05-15,10.18828585
153319,2025-05-15,10.19116956
153316,2025-05-15,10.1911724
153317,2025-05-15,10.18828586
101244,2025-05-02,12430.0
118567,2025-05-02,4281.414
118568,2025-05-02,3622.9808
118565,2025-05-02,15097.536
118566,2025-05-02,4460.0426
101242,2025-05-02,3801.5971
101238,2025-05-02,4366.3354
101236,2025-05-02,4197.152
101232,2025-05-02,15041.2784
149423,2025-04-30,12.0504
148828,2025-04-30,12.6414
149422,2025-04-30,11.9998
148825,2025-04-30,12.5583
149421,2025-04-30,11.9998
148826,2025-04-30,12.5583
148827,2025-04-30,12.6414
149420,2025-04-30,12.0503
105884,2025-04-22,33.9193
105885,2025-04-22,12.3125
105436,2025-04-22,12.2381
105434,2025-04-22,12.2544
105433,2025-04-22,33.5299
105882,2025-04-22,17.933
147885,2025-04-22,1001.7173
105229,2025-04-22,32.96
105401,2025-04-22,10.0282
105400,2025-04-22,32.7484
118584,2025-04-22,12.3867
105230,2025-04-22,10.0112
118594,2025-04-22,10.0283
118598,2025-04-22,33.3559
118623,2025-04-22,34.134
118595,2025-04-22,33.328
118583,2025-04-22,20.9029
148446,2025-04-16,12.8931
148447,2025-04-16,12.8931
148449,2025-04-16,12.8931
148448,2025-04-16,12.8931
148444,2025-04-15,1292.6108
147866,2025-04-01,0.0
147869,2025-04-01,0.0
147864,2025-04-01,0.0
147865,2025-04-01,0.0
147867,2025-04-01,0.0
147868,2025-04-01,0.0
143397,2025-03-31,1702391.8823
143396,2025-03-31,1702391.8944
148415,2025-03-27,41.4437
133324,2025-03-26,31.7125
133322,2025-03-26,30.9664
133325,2025-03-26,25.1838
133323,2025-03-26,24.4751
122165,2025-03-25,34.0888
121722,2025-03-25,31.2226
121721,2025-03-25,11.1322
109618,2025-03-25,10.9879
110024,2025-03-25,30.4741
110021,2025-03-25,11.0613
109617,2025-03-25,29.9371
121182,2025-03-25,30.6249
121181,2025-03-25,11.0386
106707,2025-03-25,33.3055
106706,2025-03-25,11.1176
106060,2025-03-25,33.3446
106057,2025-03-25,11.0342
125077,2025-03-25,33.7464
125078,2025-03-25,11.1845
122152,2025-03-25,11.1076
133362,2025-03-24,33.2798
133364,2025-03-24,40.8302
133361,2025-03-24,39.3548
133363,2025-03-24,34.5535
147950,2025-03-24,1000.0019
147689,2025-03-21,0.1261
147694,2025-03-21,0.5586
147683,2025-03-21,0.0322
147684,2025-03-21,0.0234
147685,2025-03-21,0.1172
147686,2025-03-21,0.036
147687,2025-03-21,0.0224
147688,2025-03-21,0.0309
147690,2025-03-21,0.0466
147691,2025-03-21,0.6828
147692,2025-03-21,0.5886
147693,2025-03-21,0.5801
139616,2025-03-21,16.6987
147695,2025-03-21,0.652
147697,2025-03-21,0.6828
147698,2025-03-21,0.5795
147699,2025-03-21,0.5509
147700,2025-03-21,0.652
147696,2025-03-21,0.5505
153165,2025-03-05,10.1753
153163,2025-03-05,10.1778
153166,2025-03-05,10.1753
153164,2025-03-05,10.1778
102046,2025-02-28,34.1747
101945,2025-02-28,34.2334
132924,2025-02-03,41.3545
132923,2025-02-03,34.821
132933,2025-02-03,42.9016
132934,2025-02-03,36.1601
148479,2025-01-29,12.5851
148480,2025-01-29,12.5851
148477,2025-01-29,12.4208
148478,2025-01-29,12.4208
122323,2025-01-27,40.0725
122315,2025-01-27,42.4963
120410,2025-01-27,22.4898
133388,2025-01-27,42.9228
133411,2025-01-27,131.1823
133400,2025-01-27,116.158
133398,2025-01-27,33.8816
133401,2025-01-27,131.1849
133403,2025-01-27,116.1562
133397,2025-01-27,33.8717
133396,2025-01-27,32.1609
133394,2025-01-27,32.106
133389,2025-01-27,40.4031
133410,2025-01-27,116.1562
133399,2025-01-27,32.1609
133407,2025-01-27,116.1562
133409,2025-01-27,131.1823
120428,2025-01-27,28.556
109061,2025-01-22,104.9194
100608,2025-01-07,75.2476
109060,2025-01-06,33.8495
149393,2024-11-27,1183.0934
140352,2024-11-18,23.6102
148585,2024-09-30,124.4652
111777,2024-09-20,30.0154
149659,2024-09-13,1007.8472
149658,2024-09-13,1000.8893
146964,2024-09-13,1000.03
146958,2024-09-13,1068.8381
146956,2024-09-13,1067.4522
146955,2024-09-13,1049.5696
146954,2024-09-13,1048.3636
146953,2024-09-13,1000.03
149738,2024-09-13,1028.192
149665,2024-09-13,1008.3385
149663,2024-09-13,1000.6367
149739,2024-09-13,1028.0322
150181,2024-06-28,10.0
145054,2024-06-28,10.062
119627,2024-06-28,10.23
100780,2024-06-28,11.4908
100781,2024-06-28,35.6206
145043,2024-06-28,10.062
149751,2024-06-28,1088.0156
100782,2024-06-28,10.355
119628,2024-06-28,13.0091
145047,2024-06-28,10.4944
149722,2024-06-28,1062.5332
149721,2024-06-28,1006.1763
151281,2024-06-28,10.0
149520,2024-06-28,1010.4171
149522,2024-06-28,1015.7943
149523,2024-06-28,1009.6449
149524,2024-06-28,1006.3073
149536,2024-06-28,1005.43
149538,2024-06-28,1020.3675
149720,2024-06-28,1064.1664
149748,2024-06-28,1098.0393
149727,2024-06-28,12.9214
149729,2024-06-28,12.8985
149732,2024-06-28,12.8624
149734,2024-06-28,12.8838
100783,2024-06-28,12.1035
150559,2024-06-26,10.0035
152544,2024-06-19,10.18584
152542,2024-06-19,10.18959
152543,2024-06-19,10.18584
152545,2024-06-19,10.18968
152279,2024-06-18,10.38581
152271,2024-06-18,10.37814
152272,2024-06-18,10.37814
152278,2024-06-18,10.38708
152496,2024-06-11,10.1918
152493,2024-06-11,10.1872
152495,2024-06-11,10.1918
152494,2024-06-11,10.1872
152497,2024-06-11,10.1872
152498,2024-06-11,10.1918
145048,2024-06-06,11.232
152454,2024-05-16,10.19518
152453,2024-05-16,10.19518
152451,2024-05-16,10.19908
152452,2024-05-16,10.19902
152400,2024-05-06,10.1949
152402,2024-05-06,10.1923
152403,2024-05-06,10.1923
152401,2024-05-06,10.1949
152340,2024-04-22,10.21941
152341,2024-04-22,10.21416
152343,2024-04-22,10.21416
152342,2024-04-22,10.21846
152335,2024-04-18,10.0
152334,2024-04-18,10.2066
152333,2024-04-18,10.0
152332,2024-04-18,10.2094
151393,2024-04-02,10.864
151394,2024-04-02,10.0
151395,2024-04-02,10.0
151396,2024-04-02,10.8903
130567,2024-03-31,2185944.3903
129288,2024-03-31,2185944.3803
126278,2024-03-27,63.5807
152305,2024-03-27,10.1862
152304,2024-03-27,10.1837
152303,2024-03-27,10.1862
152302,2024-03-27,10.1837
126379,2024-03-27,76.6804
126378,2024-03-27,61.0146
126279,2024-03-27,79.834
152281,2024-03-21,10.192
152282,2024-03-21,10.1933
152283,2024-03-21,10.1933
152280,2024-03-21,10.192
151616,2024-03-20,10.7532
151613,2024-03-20,10.7639
151615,2024-03-20,10.7533
151614,2024-03-20,10.7645
152261,2024-03-13,10.0
152259,2024-03-13,10.1718
152260,2024-03-13,10.1694
152247,2024-03-13,10.18562
152249,2024-03-13,10.18942
152248,2024-03-13,10.18952
152246,2024-03-13,10.18562
152262,2024-03-13,10.0
152250,2024-03-12,10.1879
152251,2024-03-12,10.0
152253,2024-03-12,10.184
152252,2024-03-12,10.0
152221,2024-03-12,10.2221
152222,2024-03-12,10.22675
152223,2024-03-12,10.22182
152224,2024-03-12,10.22677
142418,2024-02-22,31.06263
142415,2024-02-22,30.84951
142417,2024-02-22,29.1871
142416,2024-02-22,29.18843
151402,2024-02-14,10.7589
151403,2024-02-14,10.7696
151400,2024-02-14,10.7698
151401,2024-02-14,10.7589
152173,2024-02-01,10.18066
152175,2024-02-01,10.18451
152176,2024-02-01,10.18898
152174,2024-02-01,10.18066
151270,2024-01-10,10.7542
151269,2024-01-10,10.7543
151272,2024-01-10,10.7436
151271,2024-01-10,10.7436
105279,2024-01-07,1222.3299
151605,2023-11-21,10.4541
151606,2023-11-21,10.4711
151608,2023-11-21,10.4711
151607,2023-11-21,10.4541
150882,2023-11-15,10.7371
150881,2023-11-15,10.7371
150883,2023-11-15,10.7528
150880,2023-11-15,10.7529
150811,2023-11-02,10.7461
150808,2023-11-02,10.7461
150809,2023-11-02,10.758
150810,2023-11-02,10.758
101935,2023-10-06,18.4017
127615,2023-09-22,1514458.1207
141615,2023-09-22,924023.6736
151646,2023-09-21,10.3508
151645,2023-09-21,10.36
151643,2023-09-21,10.36
151644,2023-09-21,10.3548
151741,2023-09-14,10.26359
151742,2023-09-14,10.26359
151743,2023-09-14,10.26746
151744,2023-09-14,10.26742
147997,2023-09-11,0.0
148015,2023-09-11,0.0
147987,2023-09-11,0.0
147988,2023-09-11,0.0
147995,2023-09-11,0.0
147996,2023-09-11,0.0
148011,2023-09-11,0.0
147967,2023-09-11,0.0
147999,2023-09-11,0.0
148000,2023-09-11,0.0
147966,2023-09-11,0.0
148010,2023-09-11,0.0
148014,2023-09-11,0.0
148012,2023-09-11,0.0
147969,2023-09-11,0.0
147968,2023-09-11,0.0
147998,2023-09-11,0.0
147986,2023-09-11,0.0
147959,2023-09-11,0.0
148018,2023-09-11,0.0
148017,2023-09-11,0.0
147985,2023-09-11,0.0
147958,2023-09-11,0.0
147961,2023-09-11,0.0
147960,2023-09-11,0.0
145055,2023-09-08,10.4933
150614,2023-09-07,10.6589
150613,2023-09-07,10.659
150612,2023-09-07,10.6482
150611,2023-09-07,10.6483
148013,2023-09-04,0.0
148016,2023-09-04,0.0
150575,2023-08-29,10.6241
151520,2023-08-29,10.0
150576,2023-08-29,10.6349
151521,2023-08-29,10.3665
150577,2023-08-29,10.6349
151519,2023-08-29,10.3716
150574,2023-08-29,10.624
151522,2023-08-29,10.0
147562,2023-08-23,12.9413
147561,2023-08-23,13.0589
147559,2023-08-23,12.924
147560,2023-08-23,13.0558
148181,2023-08-07,18.9818
148180,2023-08-07,18.9818
148178,2023-08-07,19.439
119575,2023-07-28,21.5614
119518,2023-07-28,30.2806
111348,2023-07-28,20.6236
111349,2023-07-28,35.7925
119519,2023-07-28,23.1342
106876,2023-07-28,28.8036
106875,2023-07-28,19.8371
119576,2023-07-28,37.3501
148172,2023-07-27,13.1016
148171,2023-07-27,12.8155
147941,2023-07-19,12.5431
147942,2023-07-19,12.8269
146877,2023-07-04,13.2799
146765,2023-07-04,13.4892
146766,2023-07-04,13.4886
146880,2023-07-04,13.2798
146879,2023-07-04,13.4251
146878,2023-07-04,13.4227
146768,2023-07-04,13.3448
146767,2023-07-04,13.34
151265,2023-07-03,10.3724
151264,2023-07-03,10.37238
151266,2023-07-03,10.38039
151263,2023-07-03,10.38168
145053,2023-06-26,10.3782
146173,2023-06-23,13.466
146174,2023-06-23,13.6145
146176,2023-06-23,13.4662
146175,2023-06-23,13.6194
146655,2023-06-22,13.3782
151677,2023-06-22,10.17986
151675,2023-06-22,10.17723
146656,2023-06-22,13.5228
146657,2023-06-22,13.3782
151676,2023-06-22,10.17725
146658,2023-06-22,13.524
130064,2023-06-14,19.3019
130063,2023-06-14,18.8712
130061,2023-06-14,18.8211
130062,2023-06-14,19.2518
147644,2023-06-14,13.1826
147643,2023-06-14,12.9139
151635,2023-06-13,10.1602
151636,2023-06-13,10.1584
151638,2023-06-13,10.1607
151637,2023-06-13,10.1584
116154,2023-06-11,13.5858
116153,2023-06-11,25.3348
118553,2023-06-11,25.565
118552,2023-06-11,14.0105
128544,2023-06-06,18.675
145990,2023-06-06,13.5525
105883,2023-06-06,10.9903
128545,2023-06-06,10.0
145988,2023-06-06,13.7022
145987,2023-06-06,13.7009
128542,2023-06-06,18.4345
128543,2023-06-06,10.0
145989,2023-06-06,13.5511
146593,2023-06-06,13.3129
128538,2023-06-06,10.0
146590,2023-06-06,13.3128
146591,2023-06-06,13.455
146592,2023-06-06,13.4568
128539,2023-06-06,18.675
128540,2023-06-06,10.0
128541,2023-06-06,18.4345
147360,2023-06-05,13.2749
147359,2023-06-05,13.5446
148368,2023-05-31,11.8992
151510,2023-05-31,10.19244
148367,2023-05-31,11.8068
151509,2023-05-31,10.18864
151508,2023-05-31,10.19244
151507,2023-05-31,10.18864
148370,2023-05-31,11.8068
148369,2023-05-31,11.8992
148383,2023-05-30,11.6622
148384,2023-05-30,11.6622
148385,2023-05-30,11.7526
148386,2023-05-30,11.7515
147632,2023-05-24,13.0043
147631,2023-05-24,13.2686
146369,2023-05-23,13.4214
134384,2023-05-23,17.7004
146366,2023-05-23,13.4213
146367,2023-05-23,13.5656
146368,2023-05-23,13.5652
146494,2023-05-23,13.5692
146496,2023-05-23,13.4258
146493,2023-05-23,13.4259
146495,2023-05-23,13.5685
146064,2023-05-22,1000.8946
148174,2023-05-22,12.2441
148175,2023-05-22,12.2441
148176,2023-05-22,12.3028
148195,2023-05-19,12.2164
148194,2023-05-19,12.3138
148193,2023-05-19,12.3138
148192,2023-05-19,12.2164
119237,2023-05-04,990.0
145372,2023-05-02,13.9362
145499,2023-05-02,13.7852
145746,2023-05-02,13.6942
145647,2023-05-02,13.7539
145745,2023-05-02,13.5176
147242,2023-05-02,13.4606
145497,2023-05-02,13.7892
145371,2023-05-02,13.7534
145646,2023-05-02,13.5829
145744,2023-05-02,13.6968
145500,2023-05-02,13.5858
147240,2023-05-02,13.189
119240,2023-04-28,1049.5175
147859,2023-04-27,12.4947
147862,2023-04-27,12.4946
148182,2023-04-27,12.1896
147860,2023-04-27,12.4946
148185,2023-04-27,12.1897
147863,2023-04-27,12.4498
147861,2023-04-27,12.4498
148186,2023-04-27,12.2109
147858,2023-04-27,12.4498
148187,2023-04-27,12.1894
151362,2023-04-25,10.17962
148205,2023-04-25,12.0764
148202,2023-04-25,10.5926
148200,2023-04-25,10.0
148199,2023-04-25,10.0
148198,2023-04-25,10.3742
148197,2023-04-25,12.1742
147870,2023-04-25,12.2831
147871,2023-04-25,12.3847
147873,2023-04-25,12.3847
148196,2023-04-25,10.6186
151359,2023-04-25,10.17968
148204,2023-04-25,10.3777
151360,2023-04-25,10.18231
151361,2023-04-25,10.18297
147872,2023-04-25,12.2831
148203,2023-04-25,10.0
148056,2023-04-25,12.1787
148058,2023-04-25,12.1787
148055,2023-04-25,12.0837
148057,2023-04-25,12.0837
144075,2023-04-18,14.3685
144077,2023-04-18,14.3685
144079,2023-04-18,14.3685
144080,2023-04-18,14.4884
144078,2023-04-18,14.4885
147901,2023-04-17,12.2371
147902,2023-04-17,12.2899
147900,2023-04-17,12.29
147903,2023-04-17,12.2371
147899,2023-04-17,12.2371
147904,2023-04-17,12.2899
151247,2023-03-23,10.17724
151245,2023-03-23,10.17721
151244,2023-03-23,10.17457
151246,2023-03-23,10.17458
150783,2023-03-20,10.30571
150784,2023-03-20,10.30571
150782,2023-03-20,10.29457
150781,2023-03-20,10.29459
150957,2023-03-13,10.1688
150956,2023-03-13,10.1716
150908,2023-03-13,10.2135
150955,2023-03-13,10.1718
150947,2023-03-13,10.21491
150910,2023-03-13,10.2118
150945,2023-03-13,10.21026
150944,2023-03-13,10.21033
150911,2023-03-13,10.2118
150958,2023-03-13,10.1688
150909,2023-03-13,10.2135
150525,2023-03-09,10.3801
150450,2023-03-09,10.3751
150448,2023-03-09,10.3813
150447,2023-03-09,10.3751
150449,2023-03-09,10.3815
150566,2023-02-02,10.0049
138454,2023-01-20,11.0
149301,2023-01-20,8.93
149300,2023-01-20,9.01
138457,2023-01-20,9.15
138527,2023-01-20,29.18
138524,2023-01-20,22.17
141897,2023-01-06,13.8922
141896,2023-01-06,13.298
141898,2023-01-06,13.8922
141895,2023-01-06,13.298
142701,2022-12-31,1213045.0145
142700,2022-12-31,1213044.969
142702,2022-12-31,1211636.7662
147784,2022-12-20,12.1211
147783,2022-12-20,12.1211
147785,2022-12-20,12.0285
147782,2022-12-20,12.0285
118520,2022-12-19,0.0
118512,2022-12-19,0.0
118516,2022-12-19,0.0
118519,2022-12-19,0.0
118514,2022-12-19,0.0
118515,2022-12-19,0.0
118511,2022-12-19,0.0
118517,2022-12-19,0.0
118518,2022-12-19,0.0
118513,2022-12-19,0.0
102112,2022-12-19,0.0
147791,2022-12-19,12.0565
102547,2022-12-19,0.0
102546,2022-12-19,0.0
102114,2022-12-19,0.0
147790,2022-12-19,12.0565
147792,2022-12-19,12.1486
147793,2022-12-19,12.1485
102111,2022-12-19,0.0
102110,2022-12-19,0.0
102113,2022-12-19,0.0
102107,2022-12-19,0.0
102108,2022-12-19,0.0
102109,2022-12-19,0.0
147774,2022-12-01,12.0527
147775,2022-12-01,12.0527
147776,2022-12-01,12.1444
147777,2022-12-01,12.1444
150599,2022-11-29,10.16267
150598,2022-11-29,10.15854
150601,2022-11-29,10.16264
150600,2022-11-29,10.15854
147764,2022-11-23,12.1361
147765,2022-11-23,12.1361
147763,2022-11-23,12.0448
147762,2022-11-23,12.0448
147755,2022-11-14,12.1411
147754,2022-11-14,12.1411
147753,2022-11-14,12.0496
147752,2022-11-14,12.0496
147745,2022-11-04,12.091
147744,2022-11-04,12.1831
147746,2022-11-04,12.1798
147747,2022-11-04,12.091
147719,2022-10-27,12.1186
147720,2022-10-27,12.2109
147722,2022-10-27,12.2109
147670,2022-10-27,12.1255
147721,2022-10-27,12.1186
147669,2022-10-27,12.2184
147672,2022-10-27,12.2184
147671,2022-10-27,12.1255
150363,2022-10-06,10.2326
150362,2022-10-06,10.238
150364,2022-10-06,10.238
147509,2022-10-06,12.4351
150365,2022-10-06,10.2326
147508,2022-10-06,12.3351
147510,2022-10-06,12.4351
147511,2022-10-06,12.3351
123401,2022-09-29,21.3673
123406,2022-09-29,10.0
144798,2022-09-29,13.9793
144800,2022-09-29,14.1762
144801,2022-09-29,10.0
123403,2022-09-29,10.0
123402,2022-09-29,21.9648
144796,2022-09-29,10.0
144797,2022-09-29,10.0
147484,2022-09-28,12.3969
147485,2022-09-28,12.3969
147486,2022-09-28,12.4972
147487,2022-09-28,12.4971
147642,2022-09-28,12.2187
147641,2022-09-28,12.2187
147640,2022-09-28,12.1263
147639,2022-09-28,12.1263
101605,2022-09-23,13.5481
101703,2022-09-23,29.7872
100417,2022-09-23,15.3414
119877,2022-09-23,16.8454
119876,2022-09-23,72.1992
119875,2022-09-23,41.0962
101909,2022-09-23,34.9217
100418,2022-09-23,66.614
119127,2022-09-23,32.7645
101224,2022-09-23,20.1116
119098,2022-09-23,22.6907
119126,2022-09-23,15.2302
119097,2022-09-23,38.2366
101186,2022-09-23,38.6487
150564,2022-09-22,10.0046
147464,2022-09-21,12.5189
147465,2022-09-21,12.4183
147466,2022-09-21,12.4183
147467,2022-09-21,12.5189
114241,2022-09-16,10.5892
115093,2022-09-16,10.6114
131479,2022-09-16,13.4958
120695,2022-09-16,10.1008
120696,2022-09-16,12.1669
112344,2022-09-16,10.2427
112343,2022-09-16,10.0549
131478,2022-09-16,13.7741
134342,2022-09-16,10.3035
117330,2022-09-16,10.6331
134341,2022-09-16,10.4846
132981,2022-09-16,12.9357
120427,2022-09-16,101.9935
112119,2022-09-16,103.8506
120257,2022-09-16,10.2538
132982,2022-09-16,14.3488
120255,2022-09-16,10.3708
120213,2022-09-16,101.0456
120678,2022-09-16,10.7542
120210,2022-09-16,101.3351
120198,2022-09-16,103.985
120196,2022-09-16,102.2043
120189,2022-09-16,100.4287
120187,2022-09-16,106.7325
120672,2022-09-16,11.1332
120710,2022-09-16,10.975
120693,2022-09-16,10.2332
111990,2022-09-16,10.2243
131147,2022-09-16,12.9261
145542,2022-09-16,1002.3996
145541,2022-09-16,1000.1497
133049,2022-09-16,14.38
103341,2022-09-16,100.3202
103636,2022-09-16,100.6605
145540,2022-09-16,1000.1472
131053,2022-09-16,11.387
133057,2022-09-16,14.35
131148,2022-09-16,13.1098
120748,2022-09-16,11.9879
100357,2022-09-16,101.4288
100364,2022-09-16,11.1771
103637,2022-09-16,100.8819
104308,2022-09-16,105.6475
133056,2022-09-16,15.6
120753,2022-09-16,12.823
101759,2022-09-16,12.2409
101803,2022-09-16,101.9908
131622,2022-09-16,11.5873
122606,2022-09-16,103.1015
122607,2022-09-16,102.6565
131623,2022-09-16,10.472
122891,2022-09-16,107.1895
131152,2022-09-16,12.8827
131151,2022-09-16,12.6555
145543,2022-09-16,1004.0152
131055,2022-09-16,10.679
131056,2022-09-16,10.6928
149225,2022-09-16,9.946
145401,2022-09-16,10.0879
111989,2022-09-16,10.304
145403,2022-09-16,10.0649
111988,2022-09-16,10.1065
145550,2022-09-16,1033.5731
145549,2022-09-16,1015.4753
145548,2022-09-16,1002.3577
145546,2022-09-16,1032.7746
131058,2022-09-16,10.3816
149222,2022-09-16,9.9457
149223,2022-09-16,10.104
145545,2022-09-16,1015.7798
133050,2022-09-16,12.17
131059,2022-09-16,10.4889
145544,2022-09-16,1005.9571
125216,2022-09-16,108.6397
131062,2022-09-16,11.1867
149226,2022-09-16,10.1235
147629,2022-09-15,12.1444
147627,2022-09-15,12.2376
147628,2022-09-15,12.2376
147630,2022-09-15,12.1445
147423,2022-09-14,12.3883
147424,2022-09-14,12.4891
147421,2022-09-14,12.3888
147422,2022-09-14,12.4891
146547,2022-09-12,12.9818
146546,2022-09-12,12.7641
146705,2022-09-12,12.7096
146704,2022-09-12,12.9659
131451,2022-09-09,18.08
131450,2022-09-09,16.38
147612,2022-09-08,12.2772
147611,2022-09-08,12.1837
147610,2022-09-08,12.1837
147613,2022-09-08,12.2772
147580,2022-09-01,12.2111
147583,2022-09-01,12.3053
147581,2022-09-01,12.2111
147582,2022-09-01,12.3053
147332,2022-08-24,12.3998
147333,2022-08-24,12.5001
147334,2022-08-24,12.5001
147331,2022-08-24,12.3998
140657,2022-08-18,10.0001
140656,2022-08-18,15.2636
140654,2022-08-18,10.0
140655,2022-08-18,16.0915
147318,2022-08-10,12.5976
147319,2022-08-10,12.5976
147320,2022-08-10,12.4967
147317,2022-08-10,12.4967
118495,2022-08-07,84.0329
107249,2022-08-07,34.9131
118496,2022-08-07,14.1635
118561,2022-08-07,12.1512
